Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
649	2	you're supposed to be on the register.	criticize	00:09:09,192	00:09:10,594	superstore	Dina
649	3	you said i could finish the announcement.	explain	00:09:10,978	00:09:12,179	superstore	Garrett
649	4	yeah, that was ten minutes ago.	criticize	00:09:12,212	00:09:13,480	superstore	Dina
649	5	it's a very long announcement.	explain	00:09:13,513	00:09:15,648	superstore	Garrett
650	5	oh, i'm so sorry-or happy for you.	comfort	00:09:38,638	00:09:42,542	superstore	Jonah
651	5	i'm one of those people who hates being sick.	complain	00:10:39,632	00:10:41,668	superstore	Nico
651	6	i need you to cross-check housewares.	inform	00:10:48,608	00:10:50,310	superstore	Amy
652	1	honestly, i checked out on that one.	inform	00:11:18,205	00:11:20,373	superstore	Garrett
652	2	i didn't.	inform	00:11:22,709	00:11:24,111	superstore	Garrett
652	3	ugh, i don't feel so hot.	inform	00:11:24,144	00:11:25,545	superstore	Garrett
652	4	i got to take a break, y'all.	inform	00:11:25,578	00:11:26,746	superstore	Garrett
652	5	if you're done with the announcement, register three could use a hand.	ask_help	00:11:29,549	00:11:32,085	superstore	Dina
652	7	it's a nightmare.	inform	00:11:42,795	00:11:44,131	superstore	Garrett
654	0	and then the volleyball floats away.	inform	00:12:41,888	00:12:44,557	superstore	Garrett
654	8	it's called war profiteering.	flaunt	00:13:05,878	00:13:07,480	superstore	Cheyenne
654	9	i learned about it in social studies.	flaunt	00:13:07,514	00:13:09,649	superstore	Cheyenne
655	1	oh, oh, uh, good.	acknowledge	00:13:24,731	00:13:26,799	superstore	Jonah
655	2	yeah, no, i-i don't blame you.	comfort	00:13:26,833	00:13:28,701	superstore	Jonah
655	5	yeah, it's, uh-it's complicated times.	agree	00:13:48,621	00:13:51,624	superstore	Jonah
657	1	we're just taking a little break.	inform	00:14:48,981	00:14:50,383	superstore	Jonah
657	2	we'll get out there in a sec.	inform	00:14:50,417	00:14:51,784	superstore	Jonah
657	3	oh, no, i feel terrible.	complain	00:14:54,721	00:14:55,988	superstore	Glenn
657	5	hey, if we're all back here, who's watching the floor?	doubt	00:14:57,990	00:15:01,328	superstore	Glenn
661	0	i can't move.	complain	00:19:56,222	00:19:57,924	superstore	Nico
661	1	me neither.	complain	00:19:57,957	00:19:59,358	superstore	Cheyenne
661	3	could somebody poke myrtle and see if she's still alive?	ask_help	00:20:02,428	00:20:05,798	superstore	Glenn
664	0	i mean, how long can this go on for, really?	doubt	00:00:07,475	00:00:10,111	superstore	Amy
664	1	ugh, can we, like, get some coat hooks or something?	ask_help	00:00:17,851	00:00:21,622	superstore	Nico
664	4	hmm, cloud 9 really does care.	taunt	00:00:57,985	00:01:00,554	superstore	Garrett
666	1	hurry up, sandra. it's not like you're gonna find a man in there.	taunt	00:02:15,062	00:02:17,998	superstore	Dina
667	1	hey, anyway, um, i wanted to ask you a question.	ask_help	00:02:52,606	00:02:55,609	superstore	Glenn
667	2	glenn, you know i can't tell you that.	refuse	00:03:08,422	00:03:10,491	superstore	Tate
667	5	you know, i do volunteer work at this children's ward, and there's a guy who dresses up as a clown and goes around cheering up the kids.	introduce	00:03:20,768	00:03:28,642	superstore	Glenn
667	9	at least it used to be. with all these superbugs now, we might all be dead in ten years, so i guess laughter's as good as anything.	joke	00:03:34,014	00:03:40,621	superstore	Tate
667	10	okay.	agree	00:03:40,654	00:03:41,622	superstore	Glenn
668	1	she'll think i'm slamming her for being bald.	complain	00:03:53,367	00:03:55,736	superstore	Cheyenne
668	4	a journal. all right, what do we got here?	flaunt	00:04:05,579	00:04:09,783	superstore	Jonah
668	6	there's a squeaker in it, too. how cute is that?	introduce	00:04:20,794	00:04:24,365	superstore	Dina
669	2	just a little down, you know, some days you get the giraffe, and other days you get the wig.	complain	00:05:16,950	00:05:22,556	superstore	Cheyenne
669	8	hey, janet. what's your favorite animal?	care	00:05:51,785	00:05:54,722	superstore	Glenn
670	0	hey, dina, uh, i can't work on thursday, but brett said he'd cover for me, so could you change the schedule?	ask_help	00:06:03,531	00:06:07,868	superstore	Garrett
671	3	i think you left some stuff in your pockets.	inform	00:06:47,675	00:06:50,811	superstore	Jonah
674	0	huh? come on, huh?	invite	00:09:03,744	00:09:05,646	superstore	Glenn
674	4	whew! sorry, 'cause...   i need to take a little break.	explain	00:09:16,690	00:09:20,027	superstore	Glenn
674	5	no, no, no, no, no, i-i'll keep going.	oppose	00:09:24,031	00:09:26,133	superstore	Glenn
674	7	oh, grow up.	criticize	00:09:33,974	00:09:35,809	superstore	Dina
677	2	so do we all just split the money?	doubt	00:11:30,223	00:11:33,193	superstore	Cheyenne
677	5	so we're all just gonna go get massages?	doubt	00:11:46,907	00:11:49,643	superstore	Cheyenne
677	9	what? i get a new bucket.	doubt	00:12:27,915	00:12:30,751	superstore	Amy
678	2	oh, no, i just-what--what i was doing--	explain	00:13:04,818	00:13:07,020	superstore	Garrett
678	3	you're actually the third v-card i've taken.	inform	00:13:12,793	00:13:14,862	superstore	Dina
680	0	oh, i'd do it myself, but not waterproof.	introduce	00:14:15,889	00:14:20,594	superstore	Tate
680	2	okay.	agree	00:14:45,085	00:14:46,219	superstore	Tate
682	0	there's a sign-up sheet.	introduce	00:16:17,945	00:16:19,780	superstore	Tate
682	2	well, there's no rule against it.	explain	00:16:24,017	00:16:25,853	superstore	Tate
682	3	i'm not gonna apologize for taking advantage of a loophole.	inform	00:16:25,886	00:16:29,122	superstore	Tate
682	7	that's a felony. probably.	warn	00:16:51,812	00:16:53,881	superstore	Tate
682	11	so i read the date of the receipt for the arizona iced tea and remembered that i had sold it seven months ago.	inform	00:17:10,887	00:17:16,269	superstore	Sandra
682	12	right, 'cause you have that awesome memory where you don't forget anything.	taunt	00:17:16,303	00:17:19,306	superstore	Amy
682	16	i work with my church counseling at-risk youth, and this was the money i'd gotten together to organize a field trip to peru.	introduce	00:17:35,588	00:17:42,295	superstore	superstore person1
685	8	okay.	acknowledge	00:21:04,464	00:21:09,002	superstore	Amy
687	2	i'm gonna need to borrow somebody's lipstick.	plan	00:01:27,247	00:01:28,816	superstore	Dina
687	5	and it could have, like, a cape or something, and, like, little cloud muscles.	advise	00:01:51,004	00:01:57,711	superstore	Cheyenne
689	0	yeah, obvs. i was kidding.	explain	00:03:10,884	00:03:12,986	superstore	Nico
689	1	like stretched-out danny devito.	taunt	00:03:17,958	00:03:19,760	superstore	Nico
689	5	let me tell you something: we are so excited about this supercloud.	praise	00:03:28,035	00:03:30,871	superstore	superstore person1
689	6	big success. who's with me?	invite	00:03:38,378	00:03:40,781	superstore	superstore person1
690	0	hey, cheyenne, can you go wake up this lady that fell asleep in electronics?	arrange	00:04:17,084	00:04:21,722	superstore	Glenn
690	1	last time i tried something like that, i got punched in the beans.	complain	00:04:21,755	00:04:24,658	superstore	Glenn
690	3	well, can i set it aside for later before it sells out?	ask_opinions	00:04:35,903	00:04:39,072	superstore	Cheyenne
690	5	you'll have to do it when your shift's over.	arrange	00:04:44,177	00:04:46,113	superstore	Glenn
691	7	yeah, that was my nickname in school.	explain	00:06:07,160	00:06:09,329	superstore	Jonah
694	5	well, that's hurtful.	complain	00:07:40,888	00:07:43,023	superstore	Jeff
694	9	i love that you and chad are still close.	taunt	00:07:58,638	00:08:01,875	superstore	Nico
695	12	well, it seems we've got a rat in the store.	taunt	00:09:23,156	00:09:29,529	superstore	Dina
696	3	what is it that you want? is it--is it money?	confirm	00:10:22,282	00:10:24,384	superstore	Glenn
696	4	glenn, look, i'm not going anywhere anytime soon, but i can't promise that it's never gonna happen.	explain	00:10:36,463	00:10:43,103	superstore	Jonah
696	7	of course you're not fired. i love you!	joke	00:10:46,406	00:10:49,142	superstore	Glenn
697	1	sandra is having an affair with jeff.	criticize	00:14:07,807	00:14:10,477	superstore	Dina
699	0	jeff and i have these cute nicknames for each other.	flaunt	00:16:28,681	00:16:29,749	superstore	Sandra
699	4	oh, yeah, all the time.	agree	00:16:45,598	00:16:47,700	superstore	Sandra
699	5	is there a coffee machine in there?	care	00:16:47,734	00:16:49,168	superstore	Dina
701	4	welcome to the  no options  club.	joke	00:20:31,944	00:20:35,181	superstore	Amy
702	3	oh, she's been late a lot lately.	inform	00:00:25,193	00:00:26,494	superstore	Nico
702	6	it has nothing to do with emma, okay?	oppose	00:00:34,602	00:00:37,538	superstore	Glenn
702	7	you can tell from her teeth.	explain	00:00:47,848	00:00:49,083	superstore	Dina
702	12	so, you know, just clam up your face holes.	prevent	00:01:09,670	00:01:13,274	superstore	Glenn
705	0	if you want, you can tell everyone something embarrassing about me.	inform	00:03:01,014	00:03:05,419	superstore	Glenn
705	2	listen. buck up, buttercup.	comfort	00:03:21,469	00:03:23,271	superstore	Dina
705	5	huh? you, me, whoever, not glenn.	invite	00:03:26,740	00:03:29,777	superstore	Dina
705	8	come on. we can gab and dish and talk about our periods.	invite	00:03:34,315	00:03:38,586	superstore	Dina
705	11	i am the worst friend.	apologise	00:03:43,424	00:03:44,992	superstore	Glenn
705	12	yeah, you are.	agree	00:03:45,025	00:03:46,460	superstore	Dina
706	0	i call dibs on amy.	inform	00:03:53,301	00:03:54,468	superstore	Marcus
706	4	no, actually, naomi and i broke up.	inform	00:04:02,676	00:04:04,712	superstore	Jonah
707	2	i know.	agree	00:04:24,665	00:04:26,434	superstore	Sandra
707	6	she's dating no one.	emphasize	00:04:34,642	00:04:35,743	superstore	Nico
707	7	that's how the world works.	explain	00:04:35,776	00:04:37,511	superstore	Nico
707	8	someone sounds   jealous.	taunt	00:04:37,545	00:04:41,515	superstore	Cheyenne
710	0	yeah, you didn't have to kidnap me, dina.	oppose	00:05:41,909	00:05:43,477	superstore	Amy
710	3	also, don't tell a story about someone we don't all know.	inform	00:05:55,556	00:05:58,559	superstore	Dina
710	4	it makes people feel excluded.	inform	00:05:58,592	00:06:00,528	superstore	Dina
711	1	are you literally insane?	criticize	00:06:27,020	00:06:28,922	superstore	Nico
712	0	can i start you ladies off with some drinks, or--	ask_opinions	00:06:44,037	00:06:46,974	superstore	superstore person1
712	1	cut to: glug, glug, glug, glug.	joke	00:06:49,777	00:06:51,645	superstore	Justine
712	3	i'll take a rusty spaniard.	inform	00:06:56,417	00:06:58,652	superstore	Myrtle
713	1	i'm throwing this away.	inform	00:07:44,031	00:07:46,400	superstore	Glenn
713	2	is that good?	doubt	00:07:51,472	00:07:52,473	superstore	Glenn
713	3	is the best you can do good? whoo.	taunt	00:07:54,074	00:07:55,809	superstore	Garrett
713	7	please! anyone can hit that stupid mannequin.	taunt	00:08:13,126	00:08:15,363	superstore	Nico
713	8	i did it! i'm simone biles!	flaunt	00:08:27,475	00:08:29,710	superstore	Nico
714	1	little dangerous, little mysterious, little dyslexic.	introduce	00:08:51,905	00:08:56,877	superstore	Cheyenne
714	2	and, um, sandra, you're still with jeff?	care	00:09:02,616	00:09:05,586	superstore	Amy
714	5	we need deets.	inform	00:09:10,491	00:09:11,559	superstore	Dina
714	8	sometimes he's dark.	introduce	00:09:33,681	00:09:36,250	superstore	Sandra
715	0	oh, yeah? what are you gonna do about it?	taunt	00:10:53,494	00:10:55,463	superstore	Marcus
715	1	call your girlfriend amy?	taunt	00:10:55,496	00:10:56,797	superstore	Marcus
715	2	what? no. that's--why would i--	oppose	00:10:56,830	00:10:58,699	superstore	Jonah
717	4	no. we can stay.	oppose	00:11:56,424	00:11:58,426	superstore	Amy
717	6	i'll pay the check. ron?	plan	00:11:59,893	00:12:01,595	superstore	Dina
717	7	no, no, no. we can stay, dina.	oppose	00:12:01,629	00:12:03,731	superstore	Amy
717	8	i want to stay.	inform	00:12:03,764	00:12:05,666	superstore	Amy
717	10	okay. i would bang marcus...	plan	00:12:23,451	00:12:26,654	superstore	Cheyenne
718	0	where are the paper towels?	ask_help	00:13:20,240	00:13:21,709	superstore	superstore person1
719	1	look, adam and i have been together a really long time.	explain	00:14:17,591	00:14:21,595	superstore	Amy
719	3	three jet skis in that garage.	introduce	00:14:34,375	00:14:35,809	superstore	Dina
719	6	i'm like, maybe i'll change my hair.	plan	00:14:50,224	00:14:53,327	superstore	Amy
720	1	i just wanna relax here on the beach for a while.	explain	00:15:09,277	00:15:13,881	superstore	Glenn
720	3	you--what--you can't win a person by throwing a taped up muffin at a bucket.	oppose	00:15:34,468	00:15:38,706	superstore	Jonah
720	4	oh, yeah? then what's this?	taunt	00:15:38,739	00:15:43,244	superstore	Marcus
720	5	boom! yes!	flaunt	00:15:43,277	00:15:44,645	superstore	Marcus
722	4	hmm. did that make sense to you?	ask_opinions	00:18:30,911	00:18:33,881	superstore	Amy
722	5	no.	oppose	00:18:33,914	00:18:36,016	superstore	Cheyenne
723	2	how far would i have to drive to see a prairie?	ask_opinions	00:18:58,772	00:19:03,744	superstore	Glenn
723	6	uh, yeah. i'm okay.	acknowledge	00:19:10,784	00:19:12,620	superstore	Dina
723	7	you want me to touch my nose with my finger?	ask_opinions	00:19:15,122	00:19:16,990	superstore	Dina
723	8	okay? you want me to do the alphabet backwards?	ask_opinions	00:19:18,025	00:19:19,927	superstore	Dina
725	4	also, i don't really know what i'm doing yet.	explain	00:20:52,720	00:20:55,989	superstore	Cheyenne
725	6	yeah, no, i-i like it, i like it.	praise	00:20:57,691	00:21:01,995	superstore	Amy
727	1	tell me, do you think that brett and brittany would be good together?	confirm	00:01:36,089	00:01:39,927	superstore	Glenn
727	8	this is a workplace, not match.com.	emphasize	00:02:10,023	00:02:11,992	superstore	Amy
727	9	it's like christian mingle, but for everyone.	explain	00:02:13,861	00:02:16,730	superstore	Amy
729	0	you guys, look what jeff just sent me.	flaunt	00:03:01,675	00:03:04,778	superstore	Sandra
729	5	look what jeff just sent me.	flaunt	00:03:29,369	00:03:31,071	superstore	Sandra
729	6	oh, we need more tissue paper.	leave	00:03:34,041	00:03:36,844	superstore	Nico
729	10	and sandra is just making it up to get attention.	explain	00:03:47,855	00:03:50,991	superstore	Cheyenne
730	2	and you must be the little princess we've been expecting.	praise	00:04:09,076	00:04:13,681	superstore	superstore person1
731	4	do you think elias and pauline would be good together, or am i just projecting laurel and hardy?	ask_opinions	00:05:11,104	00:05:17,711	superstore	Glenn
732	1	what about you? any hot valentine's day plans?	care	00:05:39,967	00:05:42,803	superstore	Cheyenne
732	2	no, probably sit in the park, feed the ducks.	plan	00:05:42,836	00:05:48,075	superstore	Myrtle
732	4	you can come if you want, but it's bring your own nitrous.	invite	00:05:51,311	00:05:54,815	superstore	Cheyenne
732	5	hey, myrtle, do you date anymore?	confirm	00:05:54,848	00:05:57,084	superstore	Amy
734	2	no, glenn, i put him there.	explain	00:06:45,232	00:06:48,068	superstore	Amy
734	5	glenn, again, an arrow. never mind.	comfort	00:07:04,792	00:07:08,696	superstore	Amy
734	11	yeah. oh, hey, you see that guy?	confirm	00:07:23,136	00:07:25,839	superstore	Glenn
735	4	are you sure? 'cause i can give you a ride to the hospital.	care	00:08:23,096	00:08:25,933	superstore	Jonah
735	6	this is why people hate valentine's day, you know, drone strikes.	explain	00:08:35,142	00:08:40,113	superstore	superstore person1
738	9	he won't leave me alone.	complain	00:10:16,416	00:10:18,919	superstore	Myrtle
739	0	that's crazy.	complain	00:10:35,712	00:10:37,113	superstore	Amy
739	1	um, factually similar.	emphasize	00:10:48,949	00:10:51,985	superstore	Amy
740	6	yeah, i'm free.	agree	00:12:21,241	00:12:23,043	superstore	superstore person1
741	0	she's not the shoplifter.	inform	00:12:23,076	00:12:25,545	superstore	Jonah
744	4	ahh, what a small, thoughtful...small gift.	taunt	00:18:07,654	00:18:12,625	superstore	Nico
744	6	boyfriend?	confirm	00:18:19,932	00:18:20,900	superstore	Nico
744	7	i'm your boyfriend?	confirm	00:18:21,934	00:18:23,636	superstore	Nico
747	0	are you asking 'cause i'm in charge of the warehouse now?	doubt	00:02:34,147	00:02:37,150	superstore	Marcus
747	3	okay. so you can clean this up?	arrange	00:02:53,166	00:02:55,769	superstore	Amy
747	4	i got a lot on my plate right now, uh, but sure, yeah, i'll take care of it.	agree	00:02:55,803	00:03:01,074	superstore	Marcus
747	5	you know what they say: heavy is the head that wears the pants.	joke	00:03:01,108	00:03:04,845	superstore	Marcus
748	3	are you?	doubt	00:03:35,008	00:03:36,209	superstore	Garrett
748	8	yeah, go fix it. and take your time!	arrange	00:04:07,207	00:04:10,043	superstore	Garrett
749	0	you're getting your gross guy heat all over me.	criticize	00:04:21,154	00:04:23,223	superstore	Cheyenne
749	1	oh, i'm sorry. is this better? is this helping?	taunt	00:04:23,256	00:04:25,793	superstore	Nico
750	5	here you are.	inform	00:05:06,033	00:05:07,267	superstore	Jonah
750	6	i'm in it.	introduce	00:05:10,337	00:05:12,139	superstore	superstore person1
752	2	yeah, no, i get it. it's hot everywhere.	agree	00:05:59,086	00:06:01,254	superstore	Amy
752	5	emotional? am i-am i getting emotional?	doubt	00:06:06,226	00:06:09,196	superstore	Amy
752	9	did you just tell me to smile?	doubt	00:06:24,277	00:06:26,413	superstore	Amy
752	10	yeah, you little sourpuss.	joke	00:06:26,446	00:06:28,882	superstore	Marcus
754	1	yeah. that's so out of line.	criticize	00:06:53,974	00:06:55,375	superstore	Jonah
754	8	we should let marcus off the hook because it's hot?	doubt	00:07:18,798	00:07:20,467	superstore	Amy
754	9	no. no. no. it's just-remembering that all of us are in the hot store, you know?	oppose	00:07:20,500	00:07:28,175	superstore	Jonah
755	3	your job is to hand me the tools as i need them, okay?	inform	00:07:55,368	00:08:00,040	superstore	Glenn
755	4	it's  handsy.  plural.	emphasize	00:08:01,441	00:08:03,310	superstore	Glenn
755	5	in fact, my ancestors built the ships that brought the very first african-americans to this country.	introduce	00:08:07,214	00:08:14,187	superstore	Glenn
755	6	no!	oppose	00:08:16,323	00:08:18,391	superstore	Glenn
755	7	no.	oppose	00:08:18,425	00:08:20,360	superstore	Glenn
756	0	i've got a really bad itch at the back of my throat.	inform	00:08:48,188	00:08:50,323	superstore	Dina
758	0	okay, so...	inform	00:10:54,614	00:10:56,716	superstore	Amy
758	11	let's do that.	arrange	00:11:57,810	00:11:59,512	superstore	Amy
760	1	oh, you want examples?	confirm	00:14:16,549	00:14:18,885	superstore	Cheyenne
760	7	you're not that old. what are you, like, 40?	confirm	00:14:53,886	00:14:57,023	superstore	Cheyenne
760	8	should you be up this high?	doubt	00:15:00,059	00:15:02,462	superstore	Cheyenne
761	1	you ever considered a career as a pro wrestler?	joke	00:16:07,860	00:16:10,897	superstore	Jonah
762	10	yeah?	confirm	00:17:37,183	00:17:38,585	superstore	Glenn
763	1	hey, marcus, um, we need to talk.	invite	00:19:14,146	00:19:16,783	superstore	Amy
763	7	so i'm gonna let you off with a warning this time.	inform	00:19:39,271	00:19:42,308	superstore	Amy
763	8	so we can just all come back to work.	confirm	00:19:43,759	00:19:45,961	superstore	Marcus
765	1	oh, it's true.	inform	00:01:21,924	00:01:24,461	superstore	Dina
765	8	i hate paris.	inform	00:01:52,980	00:01:54,482	superstore	Dina
766	0	we're gonna save a lot of lives today.	plan	00:02:14,568	00:02:17,205	superstore	Glenn
766	2	and buttons.	inform	00:02:20,241	00:02:21,642	superstore	Glenn
766	3	yes, really.	acknowledge	00:02:30,218	00:02:31,585	superstore	Glenn
766	7	no, no-no-no. glenn, come on, no.	oppose	00:02:36,757	00:02:38,125	superstore	Jonah
766	9	oh... not even you.	taunt	00:02:40,828	00:02:43,464	superstore	Glenn
766	11	i have to take these buttons over there.	leave	00:02:45,233	00:02:47,167	superstore	Glenn
767	1	hey, guys, if you knew that a friend's boyfriend was cheating on her with another one of your friends, would you say something?	ask_opinions	00:03:06,487	00:03:16,564	superstore	Amy
767	4	okay, look, i wasn't actually home sick yesterday.	inform	00:03:20,734	00:03:24,705	superstore	Amy
767	6	what do i do? do i--do i-do i talk to her?	ask_opinions	00:03:42,723	00:03:45,326	superstore	Amy
767	7	do i confront him?	ask_opinions	00:03:45,359	00:03:46,660	superstore	Amy
767	10	it's true, amy. that's what happens.	agree	00:04:02,743	00:04:05,613	superstore	Cheyenne
767	14	should we just tell her that mateo's the one who's been dating jeff all along?	ask_opinions	00:04:11,385	00:04:15,589	superstore	Cheyenne
767	15	nah, it's better just to stay out of it.	oppose	00:04:15,623	00:04:17,358	superstore	Garrett
769	3	well played. now i call first dibs, but you can use those with whoever you want-i mean, me, someone else, solo work.	inform	00:05:54,755	00:06:01,128	superstore	Dina
771	0	so neither one of you thought it was worth mentioning that sandra's been making it up the whole time?	doubt	00:07:34,688	00:07:38,826	superstore	Amy
771	3	just do nothing.	advise	00:07:53,841	00:07:55,175	superstore	Garrett
771	4	man, that is true. he's killing it.	agree	00:07:59,980	00:08:02,916	superstore	Cheyenne
772	0	oh, all right.	agree	00:08:36,950	00:08:39,019	superstore	Jonah
772	1	i mean, what are you? the president of bikes?	taunt	00:08:48,796	00:08:52,165	superstore	Glenn
773	1	uh, what? uh, no, why?   um...i don't know, you know.	oppose	00:09:08,716	00:09:12,986	superstore	Nico
773	2	she's always yap-yapping about something.	complain	00:09:13,020	00:09:15,222	superstore	Nico
775	2	oh, yeah, there's a card going around.	agree	00:12:50,363	00:12:52,165	superstore	Garrett
775	5	so the jeff that sandra's been talking about is jeff's twin brother, jeff?	doubt	00:13:11,384	00:13:18,325	superstore	Garrett
776	0	hey, you wanna donate to a good cause?	invite	00:13:24,664	00:13:26,633	superstore	Marcus
776	6	jonah, you might be book smart and bike smart, but you don't get to be right about everything.	oppose	00:14:20,587	00:14:25,758	superstore	Glenn
778	0	okay, glenn. glenn?	comfort	00:15:39,098	00:15:41,100	superstore	Jonah
778	1	i need you to hold your hand like this, and breathe through alternating nostrils, okay?	arrange	00:15:41,133	00:15:44,704	superstore	Jonah
778	4	you'll see. i mean, i hope you don't see.	explain	00:15:53,480	00:15:56,516	superstore	Jonah
778	5	no, stop telling me what to do!	refuse	00:15:57,717	00:16:00,086	superstore	Glenn
778	6	no, i don't. he's stupid!	refuse	00:16:01,654	00:16:03,390	superstore	Glenn
780	1	okay.	acknowledge	00:18:45,918	00:18:48,688	superstore	Nico
781	0	okay.	acknowledge	00:19:14,614	00:19:15,447	superstore	Garrett
781	1	are we gonna get a destination wedding?	ask_opinions	00:19:15,481	00:19:17,884	superstore	Amy
781	4	i'm gonna have to call you back.	leave	00:19:28,260	00:19:29,929	superstore	Dina
784	5	i just thought he was really into you.	taunt	00:02:10,724	00:02:13,561	superstore	Dina
784	6	he is.   he's obsessed with me.	flaunt	00:02:13,594	00:02:17,531	superstore	Nico
786	3	no, no, he, um-  is sending somebody right away.	explain	00:04:22,155	00:04:25,859	superstore	Nico
786	4	i told you, he's obsessed with me.	flaunt	00:04:25,893	00:04:28,195	superstore	Nico
786	5	oh, you really need to work on your good news voice.	taunt	00:04:28,228	00:04:31,431	superstore	Dina
787	5	i just need to warm him up quick.	plan	00:05:15,783	00:05:16,684	superstore	Garrett
790	0	name's rob. you know him?	confirm	00:07:52,597	00:07:53,865	superstore	Dina
790	4	this stuff is highly toxic.	warn	00:08:01,949	00:08:03,884	superstore	Dina
791	9	hey, dad, you know, jonah is a real art lover.	introduce	00:08:55,836	00:09:00,708	superstore	Amy
792	0	they're celebrities.	introduce	00:09:11,852	00:09:13,487	superstore	superstore person2
793	9	so do you want me to write another one?	confirm	00:10:11,745	00:10:14,848	superstore	Cheyenne
793	12	oh, i'll take over, so--so you can get to it while it's fresh in your head.	plan	00:10:21,789	00:10:25,593	superstore	Glenn
795	4	he found a veteran's dog.	praise	00:12:08,929	00:12:10,831	superstore	Sandra
796	8	what--what would happen if you just left right now?	advise	00:16:47,314	00:16:50,818	superstore	Jonah
796	12	okay. great, let's get out of here.	advise	00:17:12,339	00:17:15,375	superstore	Amy
796	13	oh, yeah, i'm not dealing with my cousins.	complain	00:17:19,904	00:17:21,239	superstore	Amy
796	14	it's like non-stop dr. evil impressions.	complain	00:17:21,281	00:17:23,951	superstore	Amy
799	1	here's where i'd like to see it in three months.	introduce	00:18:14,467	00:18:16,904	superstore	Dina
799	2	enough! i'm not your slave, okay?	complain	00:18:24,211	00:18:26,614	superstore	Nico
799	3	uh, i mean, jeff's not.   jeff's--jeff's not gonna do any of those.	explain	00:18:26,647	00:18:31,919	superstore	Nico
799	4	what is going on?	care	00:18:31,952	00:18:33,687	superstore	Dina
800	5	this is a code orange toxic event.	warn	00:19:13,761	00:19:16,129	superstore	Dina
800	6	everyone evacuate the building.	inform	00:19:16,163	00:19:19,066	superstore	Dina
801	2	hey, so, uh, early dinner tonight?	invite	00:20:15,623	00:20:18,592	superstore	Jeff
801	6	transfer?	confirm	00:20:37,277	00:20:40,080	superstore	Nico
801	8	why can't i just have a car?	complain	00:20:43,150	00:20:45,619	superstore	Glenn
802	2	there's no point, i just think it's a good idea for a t-shirt.	explain	00:00:16,725	00:00:19,685	bigbang	Sheldon
802	10	what, are you kidding? you're a semipro.	joke	00:01:29,881	00:01:32,508	bigbang	Leonard
802	12	a little extra money to get fractional t1 bandwidth in the apartment?	doubt	00:01:46,981	00:01:50,192	bigbang	Leonard
802	14	let's try just walking out.	leave	00:02:20,223	00:02:21,640	bigbang	Sheldon
802	15	okay.	agree	00:02:22,517	00:02:23,725	bigbang	Leonard
802	16	nice meeting you.	leave	00:02:35,029	00:02:36,446	bigbang	Leonard
803	0	is that why they sent you to boarding school?	confirm	00:03:02,724	00:03:04,766	bigbang	Leonard
803	2	two-hundred pound transvestite with a skin condition? yes, she is.	taunt	00:03:19,949	00:03:23,577	bigbang	Sheldon
803	5	no. we don't live together. i mean...	explain	00:03:37,634	00:03:40,135	bigbang	Leonard
804	3	well, and that was wrong of us.	apologise	00:04:32,188	00:04:34,147	bigbang	Leonard
804	4	i have a very wide circle.	refuse	00:04:35,817	00:04:38,860	bigbang	Sheldon
804	5	yes, and you've never met one of them.	taunt	00:04:42,949	00:04:45,492	bigbang	Leonard
804	8	we'll have a nice meal and chat.	plan	00:04:51,874	00:04:54,584	bigbang	Leonard
804	11	yes.	agree	00:05:48,139	00:05:49,181	bigbang	Leonard
804	13	so, what do you guys do for fun around here?	care	00:05:52,769	00:05:55,103	bigbang	Penny
805	0	this looks like some serious stuff. leonard, did you do this?	confirm	00:06:34,602	00:06:37,396	bigbang	Penny
805	3	yeah.	acknowledge	00:06:56,999	00:06:58,500	bigbang	Sheldon
805	6	at least i didn't have to invent 26 dimensions just to make the math come out.	taunt	00:07:19,272	00:07:23,316	bigbang	Leonard
805	7	so sit next to me.	invite	00:07:36,038	00:07:37,831	bigbang	Penny
805	11	do you want me to move?	doubt	00:08:09,614	00:08:10,947	bigbang	Penny
805	12	sheldon, sit.	warn	00:08:34,555	00:08:36,681	bigbang	Leonard
805	16	yeah. it's like regular boggle, but in klingon.	complain	00:09:00,665	00:09:05,252	bigbang	Leonard
805	17	that's probably enough about us. so tell us about you.	invite	00:09:07,713	00:09:10,590	bigbang	Leonard
805	26	so do you have some sort of a job?	care	00:09:56,429	00:09:58,013	bigbang	Leonard
805	30	so it's based on your life.	confirm	00:10:18,868	00:10:20,577	bigbang	Leonard
805	32	i know, right?	confirm	00:10:28,502	00:10:29,711	bigbang	Penny
805	37	what is happening?	care	00:10:49,065	00:10:50,440	bigbang	Sheldon
805	38	four years. that's like as long as high school.	complain	00:10:55,196	00:10:58,365	bigbang	Penny
805	40	should i say something? i feel i should say something.	ask_opinions	00:11:10,753	00:11:13,254	bigbang	Leonard
805	41	you? no, you'll only make it worse.	oppose	00:11:13,422	00:11:15,090	bigbang	Sheldon
805	43	yes.	agree	00:11:25,142	00:11:26,810	bigbang	Sheldon
805	44	no.	oppose	00:12:07,977	00:12:09,227	bigbang	Sheldon
805	49	so, what exactly are you trying to accomplish here?	ask_opinions	00:12:49,852	00:12:53,646	bigbang	Sheldon
